com.samsung.shealth.sleep,6123001,3
original_efficiency,mental_recovery,factor_01,factor_02,factor_03,factor_04,factor_05,factor_06,factor_07,factor_08,factor_09,factor_10,has_sleep_data,physical_recovery,original_wake_up_time,movement_awakening,original_bed_time,quality,extra_data,sleep_cycle,efficiency,sleep_score,sleep_duration,com.samsung.health.sleep.start_time,com.samsung.health.sleep.custom,com.samsung.health.sleep.update_time,com.samsung.health.sleep.create_time,com.samsung.health.sleep.time_offset,com.samsung.health.sleep.deviceuuid,com.samsung.health.sleep.comment,com.samsung.health.sleep.pkg_name,com.samsung.health.sleep.end_time,com.samsung.health.sleep.datauuid
,,,,,,,,,,,,,,,,,50004,,,0.0,,,2019-04-28 23:50:00.000,,2019-04-29 10:20:07.109,2019-04-29 10:20:07.109,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-04-29 06:00:00.000,1113828e-a074-4090-aa23-e119b78e2bbe,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-06-10 18:20:00.000,,2019-06-29 01:43:35.190,2019-06-29 01:43:35.190,UTC+0900,lv82WtQZxZ,,com.sec.android.app.shealth,2019-06-11 02:50:00.000,dc2bce2b-60d0-4060-8b0b-ca988ec9b9d7,
,,,,,,,,,,,,,,,,,50003,,,0.0,,,2019-06-16 16:00:00.000,,2019-06-17 00:44:22.347,2019-06-17 00:44:22.347,UTC+0900,lv82WtQZxZ,,com.sec.android.app.shealth,2019-06-16 23:40:00.000,120265c2-097d-40a8-ab14-38e66c4a7b44,
,,,,,,,,,,,,,,,,,50005,,,0.0,,,2019-06-18 15:10:00.000,,2019-06-19 02:49:52.813,2019-06-19 02:49:52.813,UTC+0900,lv82WtQZxZ,,com.sec.android.app.shealth,2019-06-19 01:50:00.000,d1846404-07ee-42ba-b2e9-cda7c1c366e2,
,,,,,,,,,,,,,,,,,50003,,,0.0,,,2019-05-03 03:50:00.000,,2019-05-03 12:26:20.903,2019-05-03 12:26:20.903,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-05-03 09:10:00.000,b0c8b93f-1683-45ca-8bef-2cc69dc9238e,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-06-26 17:20:00.000,,2019-06-29 01:43:12.061,2019-06-29 01:43:12.061,UTC+0900,lv82WtQZxZ,,com.sec.android.app.shealth,2019-06-27 00:30:00.000,aa001a71-f326-45b7-8b82-2e589121b051,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-07-03 18:00:00.000,,2019-07-04 19:11:08.373,2019-07-04 19:11:08.373,UTC+0900,lv82WtQZxZ,,com.sec.android.app.shealth,2019-07-04 01:10:00.000,6401c4a8-4705-45bc-83e7-4d5b2ed8e782,
,,,,,,,,,,,,,,,,,50004,,,0.0,,,2019-06-27 14:40:00.000,,2019-06-29 01:42:02.760,2019-06-29 01:42:02.760,UTC+0900,lv82WtQZxZ,,com.sec.android.app.shealth,2019-06-27 23:50:00.000,3529f4ac-7355-411a-b553-9ac16de649c7,
,,,,,,,,,,,,,,,,,50001,,,0.0,,,2019-05-10 05:00:00.000,,2019-05-10 09:39:10.491,2019-05-10 09:39:10.491,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-05-10 09:10:00.000,ebfdf200-44c4-42da-8513-7a719ea9f8c5,
,,,,,,,,,,,,,,,,,50003,,,0.0,,,2019-05-14 05:40:00.000,,2019-05-14 13:18:22.208,2019-05-14 13:18:22.208,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-05-14 12:30:00.000,d0738062-d431-4eae-be1b-b68374400bd8,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-07-11 21:20:00.000,,2019-07-18 07:21:46.541,2019-07-18 07:21:46.541,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-07-12 00:50:00.000,2ad3236a-4b7e-47f5-b039-7fdc51c2bf6a,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-06-11 15:00:00.000,,2019-06-29 01:43:32.043,2019-06-29 01:43:32.043,UTC+0900,lv82WtQZxZ,,com.sec.android.app.shealth,2019-06-11 20:30:00.000,9a1148b7-c7b7-4c01-b84c-6fdec976f7ce,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-06-14 14:40:00.000,,2019-06-29 01:43:39.523,2019-06-29 01:43:39.523,UTC+0900,lv82WtQZxZ,,com.sec.android.app.shealth,2019-06-14 23:30:00.000,ac53ad94-a903-4c19-8cc3-86f6b10abae4,
,,,,,,,,,,,,,,,,,50003,,,0.0,,,2019-05-21 06:50:00.000,,2019-05-21 12:54:50.047,2019-05-21 12:54:50.047,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-05-21 12:40:00.000,b1466c7c-50f2-4d7a-84ea-ab07de40d9cc,
,,,,,,,,,,,,,,,,,50003,,,0.0,,,2019-07-04 19:10:00.000,,2019-07-05 07:28:18.449,2019-07-05 07:28:18.449,UTC+0900,lv82WtQZxZ,,com.sec.android.app.shealth,2019-07-05 02:10:00.000,2bfae42c-5a08-4c8f-8fcd-7aad1ef15d91,
,,,,,,,,,,,,,,,,,50004,,,0.0,,,2019-08-07 23:20:00.000,,2019-08-08 07:33:04.069,2019-08-08 07:33:04.069,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-08-08 05:40:00.000,a06e0e16-7851-4e52-9b3c-be8706d4c202,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-06-30 14:20:00.000,,2019-07-03 17:43:08.411,2019-07-03 17:43:08.411,UTC+0900,lv82WtQZxZ,,com.sec.android.app.shealth,2019-07-01 00:30:00.000,2aa78b29-0e65-4e6e-8b40-f3ddf43e3f7d,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-07-06 18:00:00.000,,2019-07-18 07:21:52.348,2019-07-18 07:21:52.348,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-07-07 01:20:00.000,7bc7a3e9-b960-4163-850d-66b176c7f20c,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-05-29 05:20:00.000,,2019-05-30 05:44:21.585,2019-05-30 05:44:21.585,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-05-29 12:40:00.000,3150921d-ef02-49da-9120-05b17d7ab816,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-07-12 21:40:00.000,,2019-07-18 07:21:42.812,2019-07-18 07:21:42.812,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-07-13 06:10:00.000,9076269e-8e47-4192-9895-2fa1b206ccee,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-08-01 21:50:00.000,,2019-08-08 07:33:32.021,2019-08-08 07:33:32.021,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-08-02 06:10:00.000,bca1144f-163b-4d73-9d8b-34f7d56ac7dd,
,,,,,,,,,,,,,,,,,50004,,,0.0,,,2019-06-02 03:20:00.000,,2019-06-02 08:18:30.385,2019-06-02 08:18:30.385,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-06-02 07:50:00.000,c85026a1-8532-4e5c-adbd-a263496aff98,
,,,,,,,,,,,,,,,,,50003,,,0.0,,,2019-06-06 02:50:00.000,,2019-06-06 14:37:47.783,2019-06-06 14:37:47.783,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-06-06 09:10:00.000,9a6eda55-da2b-4ea8-a4d5-11a77fcd1431,
,,,,,,,,,,,,,,,,,50005,,,0.0,,,2019-07-28 18:10:00.000,,2019-07-29 14:22:18.392,2019-07-29 14:22:18.392,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-07-29 02:10:00.000,b7e1a94b-22c2-491a-b795-ee6d302c67ea,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-07-14 01:10:00.000,,2019-08-08 07:34:03.410,2019-08-08 07:34:03.410,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-07-14 11:10:00.000,56c83a46-4eea-4a59-8a46-2f39f827781f,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-08-06 22:30:00.000,,2019-08-08 07:33:13.371,2019-08-08 07:33:13.371,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-08-07 07:00:00.000,7159a38f-89a8-42ad-b1eb-694f10b214c0,
,,,,,,,,,,,,,,,,,50004,,,0.0,,,2019-06-12 15:10:00.000,,2019-06-13 05:35:47.700,2019-06-13 05:35:47.700,UTC+0900,lv82WtQZxZ,,com.sec.android.app.shealth,2019-06-12 22:50:00.000,5f204c2a-a9c2-49e7-a090-0f4987b9bd9d,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-08-03 01:00:00.000,,2019-08-08 07:33:28.994,2019-08-08 07:33:28.994,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-08-03 06:00:00.000,5fe4e4a7-3f03-43a5-897d-a5645a7670a8,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-08-18 01:20:00.000,,2019-08-22 22:39:20.146,2019-08-22 22:39:20.146,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-08-18 08:10:00.000,6c4ad592-fae6-4ff8-bbe9-0a49e1c8c578,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-06-19 16:50:00.000,,2019-06-20 05:12:55.410,2019-06-20 05:12:55.410,UTC+0900,lv82WtQZxZ,,com.sec.android.app.shealth,2019-06-19 23:10:00.000,f6661b9a-e1ce-4fb3-b34c-dae8b7271e51,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-07-31 21:30:00.000,,2019-08-08 07:33:34.663,2019-08-08 07:33:34.663,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-08-01 03:30:00.000,29cb883a-6380-4028-ac08-a0e116691b15,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-06-25 15:30:00.000,,2019-06-29 01:43:14.086,2019-06-29 01:43:14.086,UTC+0900,lv82WtQZxZ,,com.sec.android.app.shealth,2019-06-26 00:00:00.000,5e9dde51-7a09-499e-83f9-1461ec4101b3,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-07-16 02:00:00.000,,2019-08-08 07:33:57.813,2019-08-08 07:33:57.813,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-07-16 10:20:00.000,8a74131e-0ac6-4127-9ea2-6f0847ef95e8,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-08-12 05:50:00.000,,2019-08-22 22:39:37.983,2019-08-22 22:39:37.983,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-08-12 09:20:00.000,3e496a78-9d64-4748-ba1f-05c49f04fc2a,
,,,,,,,,,,,,,,,,,50004,,,0.0,,,2019-06-29 18:30:00.000,,2019-06-30 06:24:24.894,2019-06-30 06:24:24.894,UTC+0900,lv82WtQZxZ,,com.sec.android.app.shealth,2019-06-30 01:00:00.000,e8d96f0d-cad7-4b8e-9b66-7929689097fb,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-07-11 02:30:00.000,,2019-08-08 07:34:06.871,2019-08-08 07:34:06.871,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-07-11 08:30:00.000,38ee8ed4-5c5e-4afc-bd00-c0b6f8c365e0,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-08-19 00:00:00.000,,2019-08-22 22:39:17.283,2019-08-22 22:39:17.283,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-08-19 05:40:00.000,09395f1a-7788-4b39-b9ca-54702e5eca4b,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-08-29 23:40:00.000,,2019-08-31 21:19:10.540,2019-08-31 21:19:10.540,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-08-30 06:20:00.000,0ecdf9fe-aa5a-48c5-b0ab-fb2cfd0ea7d6,
,,,,,,,,,,,,,,,,,50005,,,0.0,,,2019-07-05 18:20:00.000,,2019-07-06 04:35:39.863,2019-07-06 04:35:39.863,UTC+0900,lv82WtQZxZ,,com.sec.android.app.shealth,2019-07-06 01:20:00.000,48ca30fe-9d3c-4938-b906-5a9b7fe1dab9,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-08-17 02:40:00.000,,2019-08-22 22:39:23.346,2019-08-22 22:39:23.346,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-08-17 08:00:00.000,0d2a5ffc-82d5-402b-b23f-01c5840e06d7,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-08-23 01:20:00.000,,2019-08-31 21:19:27.175,2019-08-31 21:19:27.175,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-08-23 08:00:00.000,a993b9a3-1c73-41dc-bb1a-c9a4f04788be,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-08-13 00:50:00.000,,2019-08-22 22:39:35.507,2019-08-22 22:39:35.507,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-08-13 06:50:00.000,7fe8ece5-281c-4707-a0c5-946e487d693f,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-08-11 05:10:00.000,,2019-08-22 22:39:41.215,2019-08-22 22:39:41.215,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-08-11 10:40:00.000,43808d62-b411-49de-942f-d4b62d818e7a,
,,,,,,,,,,,,,,,,,50005,,,0.0,,,2019-08-30 23:40:00.000,,2019-08-31 21:19:00.045,2019-08-31 21:19:00.045,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-08-31 08:20:00.000,57cb638e-c8a7-406d-80a4-3d2256599791,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-09-03 23:20:00.000,,2019-09-09 06:45:10.728,2019-09-09 06:45:10.728,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-09-04 06:50:00.000,e0a64099-cf38-40dc-a77c-589dfda20de7,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-08-29 00:50:00.000,,2019-08-31 21:19:12.476,2019-08-31 21:19:12.476,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-08-29 07:20:00.000,eedf60f8-0af1-47f2-a4ae-a72b6cf16d80,
,,,,,,,,,,,,,,,,,50001,,,0.0,,,2019-07-18 03:10:00.000,,2019-07-18 17:57:44.326,2019-07-18 17:57:44.326,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-07-18 06:10:00.000,4252dae9-4041-47c8-8290-e38e4b7b3f89,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-08-24 00:10:00.000,,2019-08-31 21:19:23.857,2019-08-31 21:19:23.857,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-08-24 06:10:00.000,db2153e6-8615-4e21-9c9d-d3c58e4fa4d2,
,,,,,,,,,,,,,,2019-02-02 07:50:00.000,,2019-02-02 00:40:00.000,50005,,,0.0,,,2019-02-02 00:40:00.000,,2019-02-02 12:01:54.302,2019-02-02 12:00:12.107,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-02-02 12:00:00.000,1892011e-f5b3-4f34-8b3d-928316dec723,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-09-08 21:50:00.000,,2019-09-09 06:44:48.613,2019-09-09 06:44:48.613,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-09-09 06:10:00.000,c8366eb5-7d2d-4e24-b279-600e66cb4800,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-09-30 21:30:00.000,,2019-10-03 16:03:33.223,2019-10-03 16:03:33.223,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-10-01 04:30:00.000,a18b4f9a-5a06-4e6d-8db2-9f871c52a208,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-09-05 00:00:00.000,,2019-09-09 06:45:07.161,2019-09-09 06:45:07.161,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-09-05 06:10:00.000,34ec50a1-c07d-4570-96fa-ef2839474b1a,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-08-06 00:40:00.000,,2019-08-08 07:33:18.514,2019-08-08 07:33:18.514,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-08-06 08:30:00.000,fee99563-7e3c-4fde-ae44-9e1aafe11ce2,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-09-02 22:20:00.000,,2019-09-09 06:45:14.454,2019-09-09 06:45:14.454,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-09-03 06:10:00.000,15ae19f0-da20-4946-bed1-964bdf8d9173,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-10-01 21:30:00.000,,2019-10-03 16:03:14.867,2019-10-03 16:03:14.867,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-10-02 08:00:00.000,a16a38db-8dd1-451b-a13c-382842420455,
,,,,,,,,,,,,,,,,,50003,,,0.0,,,2019-02-10 00:20:00.000,,2019-02-10 07:00:15.958,2019-02-10 07:00:15.958,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-02-10 07:00:00.000,2bb4969e-d6d1-41b2-aa79-723c5b0830c5,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-09-29 22:00:00.000,,2019-10-03 16:03:38.649,2019-10-03 16:03:38.649,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-09-30 04:00:00.000,f15096be-8373-4a0f-b94c-d2305f29d9dc,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-09-26 00:10:00.000,,2019-10-03 16:03:46.584,2019-10-03 16:03:46.584,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-09-26 06:10:00.000,9d5cf2f1-069a-478c-b307-bc23cbdb2fd0,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-07-30 23:30:00.000,,2019-08-08 07:33:38.074,2019-08-08 07:33:38.074,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-07-31 06:10:00.000,a1e5b943-fae0-4ce7-b116-95108415f6af,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-09-26 00:10:00.000,,2019-10-03 16:03:45.396,2019-10-03 16:03:45.396,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-09-26 06:10:00.000,693e4c9b-5b29-49c8-a357-e4a87ccfdd0c,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-09-24 20:50:00.000,,2019-10-03 16:03:49.386,2019-10-03 16:03:49.386,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-09-25 04:00:00.000,255ec5e0-bd66-458f-a111-b0fd5dbe5075,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-09-20 00:20:00.000,,2019-10-03 16:04:04.640,2019-10-03 16:04:04.640,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-09-20 06:50:00.000,c40d56d2-bb6c-42d6-9f43-6c76ba7b7961,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-08-21 23:00:00.000,,2019-08-22 22:39:07.187,2019-08-22 22:39:07.187,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-08-22 07:40:00.000,8380c0a1-4dd9-4dcc-8a92-6dbfdd319004,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-09-20 23:20:00.000,,2019-10-03 16:04:01.554,2019-10-03 16:04:01.554,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-09-21 05:20:00.000,3e3b6335-107d-4559-903e-5fe3e8f7f0b5,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-09-18 23:00:00.000,,2019-10-03 16:04:07.654,2019-10-03 16:04:07.654,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-09-19 04:40:00.000,654c00b6-a039-4588-a194-282286f02f2c,
,,,,,,,,,,,,,,2019-02-20 04:00:00.000,,2019-02-19 20:10:00.000,50005,,,0.0,,,2019-02-19 20:10:00.000,,2019-02-20 11:06:55.770,2019-02-20 11:06:17.816,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-02-20 04:00:00.000,bb32bd05-b4e7-4ab0-bc33-a1723bf8ad5f,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-09-14 23:30:00.000,,2019-10-03 16:04:20.951,2019-10-03 16:04:20.951,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-09-15 06:00:00.000,855c48c9-5d0a-48dd-8f4d-b52009b59185,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-02-09 01:00:00.000,,2019-02-20 11:09:47.864,2019-02-20 11:09:47.864,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-02-09 10:20:00.000,45d96f5c-743a-445c-8a88-8293344701c7,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-09-13 01:50:00.000,,2019-10-03 16:04:28.153,2019-10-03 16:04:28.153,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-09-13 08:30:00.000,fa13ca5f-9415-40b7-84f7-855659488a2d,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-10-06 22:30:00.000,,2019-10-07 09:03:37.431,2019-10-07 09:03:37.431,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-10-07 04:00:00.000,db0b979c-5200-4706-8aa4-5f5888a0a3d4,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-08-16 02:00:00.000,,2019-08-22 22:39:26.144,2019-08-22 22:39:26.144,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-08-16 12:20:00.000,8c5c9292-f090-43fa-a515-2d7fe4151d40,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-10-05 01:00:00.000,,2019-10-07 09:03:50.989,2019-10-07 09:03:50.989,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-10-05 08:30:00.000,fb38f70e-8cc4-47c8-b1ae-7ec5f1f2740f,
,,,,,,,,,,,,,,,,,50002,,,0.0,,,2019-10-14 21:50:00.000,,2019-10-15 04:49:10.518,2019-10-15 04:49:10.518,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-10-15 04:40:00.000,7bdc25b1-c77c-495f-9bdc-3fa5faccfc76,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-10-08 23:00:00.000,,2019-10-11 22:17:35.001,2019-10-11 22:17:35.001,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-10-09 04:10:00.000,f98c8f08-a39f-4ab9-8a88-26f63510f9cf,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-09-14 00:20:00.000,,2019-10-03 16:04:24.265,2019-10-03 16:04:24.265,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-09-14 09:00:00.000,9f41ff8d-5106-4b8d-91c9-6d1b6f1e71bb,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-08-10 00:30:00.000,,2019-08-22 22:39:44.954,2019-08-22 22:39:44.954,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-08-10 10:40:00.000,b8d6c613-f156-49a2-a40e-2f502c4229cc,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-02-24 21:20:00.000,,2019-02-25 06:33:05.692,2019-02-25 06:33:05.692,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-02-25 04:10:00.000,7c325429-1428-45f0-8c71-eb1fb7a42a0d,
,,,,,,,,,,,,,,,,,50005,,,0.0,,,2019-10-17 22:10:00.000,,2019-10-18 08:19:19.595,2019-10-18 08:19:19.595,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-10-18 08:19:16.626,2b070142-634a-45aa-bd90-7ad6c60b9efc,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-10-15 21:20:00.000,,2019-10-18 08:19:29.265,2019-10-18 08:19:29.265,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-10-16 04:20:00.000,e3e948a2-3532-4986-947f-8eb06b8edb90,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-10-05 23:10:00.000,,2019-10-07 09:03:49.445,2019-10-07 09:03:49.445,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-10-06 06:00:00.000,a5747733-12f7-4809-aef4-815885da0c56,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-02-25 21:50:00.000,,2019-03-03 11:53:05.596,2019-03-03 11:53:05.596,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-02-26 04:00:00.000,3b0cd21f-6314-4378-984c-e6c4bd848f42,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-10-23 00:10:00.000,,2019-10-25 06:13:35.671,2019-10-25 06:13:35.671,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-10-23 07:10:00.000,e73de483-5acd-4e7a-9428-9932db89cb56,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-10-24 23:10:00.000,,2019-10-25 06:13:23.848,2019-10-25 06:13:23.848,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-10-25 06:10:00.000,3ea13e72-6622-4ec4-8e98-f70b5e07505c,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-10-07 21:10:00.000,,2019-10-11 22:17:37.417,2019-10-11 22:17:37.417,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-10-08 04:30:00.000,d133c963-03bb-46ac-a669-3909db1c5894,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-11-03 23:20:00.000,,2019-11-05 00:47:43.177,2019-11-05 00:47:43.177,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-11-04 05:10:00.000,5188366d-b76b-46c6-8a7e-ec7834aa39a5,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-10-27 22:20:00.000,,2019-10-28 22:21:12.877,2019-10-28 22:21:12.877,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-10-28 05:10:00.000,94318383-70ab-4dca-b91a-12f8664f884e,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-03-07 23:40:00.000,,2019-03-08 20:05:08.050,2019-03-08 20:05:08.050,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-03-08 08:00:00.000,041a2115-9495-4092-96f9-25c9c562d79d,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-10-16 22:00:00.000,,2019-10-18 08:19:25.800,2019-10-18 08:19:25.800,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-10-17 06:00:00.000,bfbbbad3-e3e2-476c-bda7-588bff8a2902,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-10-28 22:20:00.000,,2019-11-05 00:48:07.004,2019-11-05 00:48:07.004,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-10-29 04:50:00.000,eded1a15-052a-44d2-8151-e03ee519c29b,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-08-26 23:30:00.000,,2019-08-31 21:19:17.146,2019-08-31 21:19:17.146,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-08-27 05:40:00.000,c2ff9eb6-7854-4836-aa23-fbb576773971,
,,,,,,,,,,,,,,,,,0,,,0.0,,,2019-10-31 01:00:00.000,,2019-11-05 00:47:57.565,2019-11-05 00:47:57.565,UTC+0300,lv82WtQZxZ,,com.sec.android.app.shealth,2019-10-31 06:10:00.000,9b23dfd9-d1ce-4a5b-a127-b205aa776e73,
